key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
58,False,Disciples of War or Magic,40,0,RetainerTaskParameter#40,1,60,52600,20,0,0,0,0,Ochu Vine
59,False,Disciples of War or Magic,41,0,RetainerTaskParameter#41,1,60,52600,21,0,0,0,0,Pudding Flesh
60,False,Disciples of War or Magic,42,0,RetainerTaskParameter#42,1,60,54200,22,0,0,0,0,Basilisk Egg
61,False,Disciples of War or Magic,43,0,RetainerTaskParameter#43,1,60,54200,23,0,0,0,0,Buffalo Sirloin
62,False,Disciples of War or Magic,44,0,RetainerTaskParameter#44,1,60,55700,24,0,0,0,0,Apkallu Egg
63,False,Disciples of War or Magic,45,0,RetainerTaskParameter#45,1,60,55700,25,0,0,0,0,Apkallu Down
64,False,Disciples of War or Magic,46,0,RetainerTaskParameter#46,1,60,61900,26,0,0,0,0,Ahriman Wing
65,False,Disciples of War or Magic,47,0,RetainerTaskParameter#47,1,60,61900,27,0,0,0,0,Eft Tail
66,False,Disciples of War or Magic,48,0,RetainerTaskParameter#48,1,60,66400,28,0,0,0,0,Raptor Skin
67,False,Disciples of War or Magic,49,0,RetainerTaskParameter#49,1,60,66400,29,0,0,0,0,Snurble Tufts
68,False,Disciples of War or Magic,49,0,RetainerTaskParameter#49,1,60,66400,29,0,0,0,0,Ogre Horn
343,True,Disciples of War or Magic,1,0,RetainerTaskParameter#1,2,1080,4900,0,0,0,0,0,Field Exploration I
344,True,Disciples of War or Magic,5,0,RetainerTaskParameter#1,2,1080,19900,0,0,0,0,0,Field Exploration II
345,True,Disciples of War or Magic,10,0,RetainerTaskParameter#1,2,1080,45200,0,0,0,0,0,Field Exploration III
346,True,Disciples of War or Magic,15,0,RetainerTaskParameter#1,2,1080,87600,0,0,0,0,0,Field Exploration IV
347,True,Disciples of War or Magic,20,0,RetainerTaskParameter#1,2,1080,106600,0,0,0,0,0,Field Exploration V
348,True,Disciples of War or Magic,25,0,RetainerTaskParameter#1,2,1080,138100,5,0,0,0,0,Field Exploration VI
349,True,Disciples of War or Magic,30,0,RetainerTaskParameter#1,2,1080,158300,20,0,0,0,0,Field Exploration VII
350,True,Disciples of War or Magic,35,0,RetainerTaskParameter#1,2,1080,195900,25,0,0,0,0,Field Exploration VIII
351,True,Disciples of War or Magic,40,0,RetainerTaskParameter#1,2,1080,220000,30,0,0,0,0,Field Exploration IX
352,True,Disciples of War or Magic,45,0,RetainerTaskParameter#1,2,1080,265600,35,0,0,0,0,Field Exploration X
353,True,Disciples of War or Magic,50,0,RetainerTaskParameter#1,2,1080,421000,40,0,0,0,0,Field Exploration XI
354,True,Disciples of War or Magic,50,0,RetainerTaskParameter#1,2,1080,421000,50,0,0,0,0,Field Exploration XII
355,True,Disciples of War or Magic,50,0,RetainerTaskParameter#1,2,1080,421000,60,0,0,0,0,Field Exploration XIII
396,True,Disciples of War or Magic,50,0,RetainerTaskParameter#1,2,1080,421000,70,0,0,0,0,Field Exploration XIV
400,True,Disciples of War or Magic,50,0,RetainerTaskParameter#1,2,1080,421000,80,0,0,0,0,Field Exploration XV
404,True,Disciples of War or Magic,50,0,RetainerTaskParameter#1,2,1080,421000,90,0,0,0,0,Field Exploration XVI
408,True,Disciples of War or Magic,51,0,RetainerTaskParameter#1,2,1080,680900,100,0,0,0,0,Field Exploration XVII
412,True,Disciples of War or Magic,55,0,RetainerTaskParameter#1,2,1080,988600,116,0,0,0,0,Field Exploration XVIII
416,False,Disciples of War or Magic,51,0,RetainerTaskParameter#120,1,60,122000,100,0,0,0,0,Gastornis Egg
417,False,Disciples of War or Magic,51,0,RetainerTaskParameter#120,1,60,122000,100,0,0,0,0,Yak Milk
418,False,Disciples of War or Magic,51,0,RetainerTaskParameter#120,1,60,122000,100,0,0,0,0,Archaeornis Skin
419,False,Disciples of War or Magic,51,0,RetainerTaskParameter#120,1,60,122000,100,0,0,0,0,Gelato Flesh
420,False,Disciples of War or Magic,51,0,RetainerTaskParameter#120,1,60,122000,100,0,0,0,0,Icetrap Leaf
421,False,Disciples of War or Magic,52,0,RetainerTaskParameter#125,1,60,154200,105,0,0,0,0,Loaghtan Chump
422,False,Disciples of War or Magic,52,0,RetainerTaskParameter#125,1,60,154200,105,0,0,0,0,Yeti Fang
423,False,Disciples of War or Magic,52,0,RetainerTaskParameter#125,1,60,154200,105,0,0,0,0,Bear Fat
424,False,Disciples of War or Magic,52,0,RetainerTaskParameter#125,1,60,154200,105,0,0,0,0,Deepeye Tears
425,False,Disciples of War or Magic,53,0,RetainerTaskParameter#130,1,60,154200,110,0,0,0,0,Wyvern Skin
426,False,Disciples of War or Magic,53,0,RetainerTaskParameter#130,1,60,154200,110,0,0,0,0,Wyvern Wing
427,False,Disciples of War or Magic,55,0,RetainerTaskParameter#136,1,60,186000,116,0,0,0,0,Dhalmel Meat
428,False,Disciples of War or Magic,55,0,RetainerTaskParameter#136,1,60,186000,116,0,0,0,0,Dhalmel Hide
429,False,Disciples of War or Magic,56,0,RetainerTaskParameter#139,1,60,216800,119,0,0,0,0,Drake Scales
430,False,Disciples of War or Magic,54,0,RetainerTaskParameter#133,1,60,186000,113,0,0,0,0,Biast Scales
431,False,Disciples of War or Magic,56,0,RetainerTaskParameter#139,1,60,216800,119,0,0,0,0,Dhalmel Saliva
432,False,Disciples of War or Magic,57,0,RetainerTaskParameter#142,1,60,216800,122,0,0,0,0,Okeanis Egg
433,False,Disciples of War or Magic,57,0,RetainerTaskParameter#142,1,60,216800,122,0,0,0,0,Dragon Skin
434,False,Disciples of War or Magic,57,0,RetainerTaskParameter#142,1,60,216800,122,0,0,0,0,Dragon Fang
435,False,Disciples of War or Magic,58,0,RetainerTaskParameter#145,1,60,247100,125,0,0,0,0,Okeanis Tail
436,False,Disciples of War or Magic,58,0,RetainerTaskParameter#145,1,60,247100,125,0,0,0,0,Cockatrice Thigh
437,False,Disciples of War or Magic,58,0,RetainerTaskParameter#145,1,60,247100,125,0,0,0,0,Crawler Cocoon
438,False,Disciples of War or Magic,58,0,RetainerTaskParameter#145,1,60,247100,125,0,0,0,0,Dragon Scale
439,False,Disciples of War or Magic,58,0,RetainerTaskParameter#145,1,60,247100,125,0,0,0,0,Dragon Blood
440,False,Disciples of War or Magic,59,0,RetainerTaskParameter#148,1,60,247100,128,0,0,0,0,Amphiptere Skin
441,False,Disciples of War or Magic,59,0,RetainerTaskParameter#148,1,60,247100,128,0,0,0,0,Griffin Hide
442,False,Disciples of War or Magic,59,0,RetainerTaskParameter#148,1,60,247100,128,0,0,0,0,Griffin Talon
443,False,Disciples of War or Magic,60,0,RetainerTaskParameter#150,1,60,251000,130,0,0,0,0,Chimera Mane
552,True,Disciples of War or Magic,60,0,RetainerTaskParameter#1,2,1080,1109600,160,0,0,0,0,Field Exploration XIX
578,True,Disciples of War or Magic,61,0,RetainerTaskParameter#1,2,1080,1109700,235,0,0,0,0,Field Exploration XX
582,True,Disciples of War or Magic,65,0,RetainerTaskParameter#1,2,1080,1133300,256,0,0,0,0,Field Exploration XXI
709,False,Disciples of War or Magic,61,0,RetainerTaskParameter#255,1,60,251000,235,0,0,0,0,Gagana Egg
710,False,Disciples of War or Magic,61,0,RetainerTaskParameter#255,1,60,251000,235,0,0,0,0,Muud Suud Horn
711,False,Disciples of War or Magic,62,0,RetainerTaskParameter#265,1,60,261500,245,0,0,0,0,Moth Scales
712,False,Disciples of War or Magic,62,0,RetainerTaskParameter#265,1,60,261500,245,0,0,0,0,Rhino Beetle Carapace
713,False,Disciples of War or Magic,62,0,RetainerTaskParameter#265,1,60,261500,245,0,0,0,0,Gagana Skin
714,False,Disciples of War or Magic,63,0,RetainerTaskParameter#270,1,60,261500,250,0,0,0,0,Hornbill Tenderloin
715,False,Disciples of War or Magic,63,0,RetainerTaskParameter#270,1,60,261500,250,0,0,0,0,Bombfish Spine
716,False,Disciples of War or Magic,64,0,RetainerTaskParameter#273,1,60,262000,253,0,0,0,0,Gyuki Hide
717,False,Disciples of War or Magic,65,0,RetainerTaskParameter#276,1,60,262000,256,0,0,0,0,Dzo Horn
718,False,Disciples of War or Magic,66,0,RetainerTaskParameter#279,1,60,265800,259,0,0,0,0,Dzo Chuck
719,False,Disciples of War or Magic,66,0,RetainerTaskParameter#279,1,60,265800,259,0,0,0,0,Steppe Milk
720,False,Disciples of War or Magic,66,0,RetainerTaskParameter#279,1,60,265800,259,0,0,0,0,Tiger Skin
721,False,Disciples of War or Magic,67,0,RetainerTaskParameter#282,1,60,265800,262,0,0,0,0,Gazelle Horn
722,False,Disciples of War or Magic,67,0,RetainerTaskParameter#282,1,60,265800,262,0,0,0,0,Halgai Mane
723,False,Disciples of War or Magic,68,0,RetainerTaskParameter#285,1,60,283300,265,0,0,0,0,Manzasiri Hair
724,False,Disciples of War or Magic,68,0,RetainerTaskParameter#285,1,60,283300,265,0,0,0,0,Marid Hide
725,False,Disciples of War or Magic,69,0,RetainerTaskParameter#288,1,60,283300,268,0,0,0,0,Jhammel Haunch
726,False,Disciples of War or Magic,69,0,RetainerTaskParameter#288,1,60,283300,268,0,0,0,0,Twincoon
727,False,Disciples of War or Magic,70,0,RetainerTaskParameter#290,1,60,301800,270,0,0,0,0,Gazelle Hide
728,False,Disciples of War or Magic,70,0,RetainerTaskParameter#290,1,60,301800,270,0,0,0,0,True Griffin Hide
740,True,Disciples of War or Magic,70,0,RetainerTaskParameter#1,2,1080,1169200,270,0,0,0,0,Field Exploration XXII
763,True,Disciples of War or Magic,71,0,RetainerTaskParameter#1,2,1080,1412800,370,0,0,0,0,Field Exploration XXIII
767,True,Disciples of War or Magic,75,0,RetainerTaskParameter#1,2,1080,2102400,386,0,0,0,0,Field Exploration XXIV
771,False,Disciples of War or Magic,70,0,RetainerTaskParameter#290,1,60,301800,270,0,0,0,0,Island Wolf Fang
772,False,Disciples of War or Magic,71,0,RetainerTaskParameter#390,1,60,301800,370,0,0,0,0,Smilodon Skin
773,False,Disciples of War or Magic,71,0,RetainerTaskParameter#390,1,60,301800,370,0,0,0,0,Hoptrap Leaf
774,False,Disciples of War or Magic,71,0,RetainerTaskParameter#390,1,60,301800,370,0,0,0,0,Silkmoth Scales
775,False,Disciples of War or Magic,71,0,RetainerTaskParameter#390,1,60,301800,370,0,0,0,0,Rail Tenderloin
776,False,Disciples of War or Magic,72,0,RetainerTaskParameter#400,1,60,332400,375,0,0,0,0,Green Glider Skin
777,False,Disciples of War or Magic,73,0,RetainerTaskParameter#400,1,60,332400,380,0,0,0,0,Lorikeet Down
778,False,Disciples of War or Magic,73,0,RetainerTaskParameter#400,1,60,332400,380,0,0,0,0,Lorikeet Egg
779,False,Disciples of War or Magic,74,0,RetainerTaskParameter#406,1,60,377100,383,0,0,0,0,Atrociraptor Skin
780,False,Disciples of War or Magic,75,0,RetainerTaskParameter#406,1,60,377100,386,0,0,0,0,Vampire Cup Vine
781,False,Disciples of War or Magic,75,0,RetainerTaskParameter#406,1,60,377100,386,0,0,0,0,Vampire Vine Sap
782,False,Disciples of War or Magic,76,0,RetainerTaskParameter#409,1,60,437700,389,0,0,0,0,Ovim Meat
783,False,Disciples of War or Magic,77,0,RetainerTaskParameter#412,1,60,437700,392,0,0,0,0,Zonure Skin
784,False,Disciples of War or Magic,77,0,RetainerTaskParameter#412,1,60,437700,392,0,0,0,0,Ovim Fleece
785,False,Disciples of War or Magic,78,0,RetainerTaskParameter#415,1,60,525600,395,0,0,0,0,Sea Swallow Skin
786,False,Disciples of War or Magic,79,0,RetainerTaskParameter#418,1,60,525600,398,0,0,0,0,Cubus Flesh
787,False,Disciples of War or Magic,79,0,RetainerTaskParameter#418,1,60,525600,398,0,0,0,0,Hydrozoan Umbrella
851,True,Disciples of War or Magic,80,0,RetainerTaskParameter#1,2,1080,2396800,400,0,0,0,0,Field Exploration XXV
880,True,Disciples of War or Magic,81,0,RetainerTaskParameter#1,2,1080,3179200,500,0,0,0,0,Field Exploration XXVI
881,True,Disciples of War or Magic,85,0,RetainerTaskParameter#1,2,1080,4335200,516,0,0,0,0,Field Exploration XXVII
933,False,Disciples of War or Magic,80,0,RetainerTaskParameter#515,1,60,599200,495,0,0,0,0,Gaja Hide
934,False,Disciples of War or Magic,80,0,RetainerTaskParameter#515,1,60,599200,495,0,0,0,0,Hamsa Tenderloin
935,False,Disciples of War or Magic,80,0,RetainerTaskParameter#515,1,60,599200,495,0,0,0,0,Amra
936,False,Disciples of War or Magic,82,0,RetainerTaskParameter#525,1,60,694200,505,0,0,0,0,Luncheon Toad Skin
937,False,Disciples of War or Magic,82,0,RetainerTaskParameter#525,1,60,694200,505,0,0,0,0,Almasty Fur
938,False,Disciples of War or Magic,84,0,RetainerTaskParameter#533,1,60,794800,513,0,0,0,0,Saiga Hide
939,False,Disciples of War or Magic,82,0,RetainerTaskParameter#525,1,60,694200,505,0,0,0,0,Ovibos Milk
940,False,Disciples of War or Magic,81,0,RetainerTaskParameter#520,1,60,694200,500,0,0,0,0,Yakow Chuck
941,False,Disciples of War or Magic,83,0,RetainerTaskParameter#530,1,60,794800,510,0,0,0,0,Lunatender Blossom
942,False,Disciples of War or Magic,84,0,RetainerTaskParameter#533,1,60,794800,513,0,0,0,0,Mousse Flesh
943,False,Disciples of War or Magic,84,0,RetainerTaskParameter#533,1,60,794800,513,0,0,0,0,Dynamite Ash
944,False,Disciples of War or Magic,86,0,RetainerTaskParameter#539,1,60,923100,519,0,0,0,0,Kumbhira Skin
945,False,Disciples of War or Magic,86,0,RetainerTaskParameter#539,1,60,923100,519,0,0,0,0,Egg of Elpis
946,False,Disciples of War or Magic,86,0,RetainerTaskParameter#539,1,60,923100,519,0,0,0,0,Petalouda Scales
947,False,Disciples of War or Magic,88,0,RetainerTaskParameter#545,1,60,1045900,525,0,0,0,0,Ophiotauros Hide
948,False,Disciples of War or Magic,88,0,RetainerTaskParameter#545,1,60,1045900,525,0,0,0,0,Berkanan Sap
949,False,Disciples of War or Magic,89,0,RetainerTaskParameter#548,1,60,1083800,528,0,0,0,0,Dynamis Crystal
950,False,Disciples of War or Magic,86,0,RetainerTaskParameter#539,1,60,923100,519,0,0,0,0,Bird of Elpis Breast
961,True,Disciples of War or Magic,90,0,RetainerTaskParameter#1,2,1080,5311200,530,0,0,0,0,Field Exploration XXVIII
